"","logFC","logCPM","F","PValue"
"H6PD",-0.114610246793104,5.21513816224451,1.30867680120241,0.272985336672078
"SPSB1",-0.106997823836327,5.90862754116652,1.43751100834865,0.251654073581495
"SLC25A33",0.344533361011504,0.913001632015189,1.32493195645136,0.270162430420985
"TMEM201",0.119051049857196,2.53638434464641,0.355403533448657,0.561169213838421
"PIK3CD",0.292892418902212,4.92240882699012,7.404958468834,0.0172949926448557
"CLSTN1",-0.0100640595999346,9.49569042473409,0.0148208205407521,0.904940791499495
"CTNNBIP1",-0.156336370892529,5.03754063459678,2.07127848426368,0.1734188853479
"LZIC",-0.0576369404739654,4.95342600460523,0.207557778914091,0.656103065704529
"NMNAT1",0.198812863267555,5.24361055600955,3.82477692329074,0.072035924386268
"RBP7",0.565711134649174,0.114413126318981,1.55115420760512,0.234651344195814
"UBE4B",-0.131893576519491,6.44448986322389,2.39413919474886,0.145458258629476
"KIF1B",0.0191066650506128,6.93474608866508,0.0538132213558343,0.820118843939464
"PGD",0.21133271698839,8.07429935383499,4.47845274591067,0.0539083452427999
"DFFA",0.0536487676935517,6.26622186568423,0.290149043703041,0.599104892911704
"PEX14",0.0371113264481544,5.1423922834919,0.0645994063045036,0.803290740688567
"CASZ1",-0.154250902187133,4.74800122595884,1.18657648758892,0.29553679874705
"TARDBP",-0.0374539181597974,7.6391744346889,0.153646947079045,0.7013386893054
"SRM",0.389406035029624,5.07012336034647,11.7886321853675,0.00436645021463119
"EXOSC10",0.0942922944517565,6.59184161913351,1.04053915804967,0.326054934883182
"MTOR",0.163066416628786,7.00644784658825,3.65212361404639,0.0779902021621245
"UBIAD1",0.121126906025767,4.07239403200407,0.908956636250379,0.357549514128941
"FBXO2",0.0936038972230518,6.12844857653434,0.429431746112599,0.523541113442568
"FBXO44",0.0488073076304817,5.24266785405456,0.193350336227216,0.667266304782744
